"Units","scenario","region","ghg","year","value"
"Tg","T_05_NDC_inc_LTS","Global","CH4",2080,93.96670999
"Tg","T_05_NDC_inc_LTS","Global","CH4",2085,86.8837393893644
"Tg","T_05_NDC_inc_LTS","Global","CH4",2090,80.8047558778463
"Tg","T_05_NDC_inc_LTS","Global","CH4",2095,75.3686818060683
"Tg","T_05_NDC_inc_LTS","Global","CH4",2100,70.5568653260354
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",1990,119.829984420546
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2005,130.391523952621
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2010,132.579883682515
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2015,134.435540304393
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2020,137.782679852059
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2025,147.832852955583
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2030,159.07799949533
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2035,162.330269294398
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2040,170.829481066946
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2045,180.534754024772
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2050,190.515101883428
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2055,199.356161425186
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2060,207.856394865937
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2065,216.480233428155
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2070,224.484744513396
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2075,231.968314938811
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2080,238.41869371049
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2085,243.609411
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2090,247.842119633479
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2095,251.275550843363
"Tg","T_05_NDC_inc_LTS","Global","CH4_AGR",2100,253.826605300087
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",1990,0.946430051534659
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2005,4.3231617448371
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2010,5.0401259774758
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2015,5.71501020474712
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2020,6.26400308646181
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2025,6.71917278785082
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2030,6.8392096554304
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2035,6.57285728276377
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2040,6.47921546290504
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2045,6.46007583823112
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2050,6.38121702410701
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2055,6.11859174849104
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2060,5.75599161443079
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2065,5.35984870094645
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2070,5.03415976264905
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2075,5.0246654390879
"Tg","T_05_NDC_inc_LTS","Global","CH4_AWB",2080,5.073468499
