"","model","scenario","ensemble","year","variable","value","ecs","id"
"23791","MRI-ESM2-0","ssp245","r1i1p1f1",1898,"global_tas",0.136702115587468,"3.2","very likely"
"23792","MRI-ESM2-0","ssp245","r1i1p1f1",1898,"sst",0.108139895170588,"3.2","very likely"
"23793","MRI-ESM2-0","ssp245","r1i1p1f1",1898,"land_tas",0.109528235294079,"3.2","very likely"
"23794","MRI-ESM2-0","ssp245","r1i1p1f1",1899,"global_tas",0.0630754584329338,"3.2","very likely"
"23795","MRI-ESM2-0","ssp245","r1i1p1f1",1899,"sst",0.00931400917058823,"3.2","very likely"
"23796","MRI-ESM2-0","ssp245","r1i1p1f1",1899,"land_tas",0.290898235294094,"3.2","very likely"
"23797","MRI-ESM2-0","ssp245","r1i1p1f1",1900,"global_tas",-0.0758174802816711,"3.2","very likely"
"23798","MRI-ESM2-0","ssp245","r1i1p1f1",1900,"sst",-0.0398154948294118,"3.2","very likely"
"23799","MRI-ESM2-0","ssp245","r1i1p1f1",1900,"land_tas",-0.183451764705922,"3.2","very likely"
"23800","MRI-ESM2-0","ssp245","r1i1p1f1",1901,"global_tas",0.177773204891878,"3.2","very likely"
"23801","MRI-ESM2-0","ssp245","r1i1p1f1",1901,"sst",0.154210295170588,"3.2","very likely"
"23802","MRI-ESM2-0","ssp245","r1i1p1f1",1901,"land_tas",0.186798235294077,"3.2","very likely"
"23803","MRI-ESM2-0","ssp245","r1i1p1f1",1902,"global_tas",0.122570592787724,"3.2","very likely"
"23804","MRI-ESM2-0","ssp245","r1i1p1f1",1902,"sst",0.0843177551705882,"3.2","very likely"
"23805","MRI-ESM2-0","ssp245","r1i1p1f1",1902,"land_tas",0.0573782352940952,"3.2","very likely"
"23806","MRI-ESM2-0","ssp245","r1i1p1f1",1903,"global_tas",-0.113446641833434,"3.2","very likely"
"23807","MRI-ESM2-0","ssp245","r1i1p1f1",1903,"sst",-0.0381842448294118,"3.2","very likely"
"23808","MRI-ESM2-0","ssp245","r1i1p1f1",1903,"land_tas",-0.310301764705912,"3.2","very likely"
"23809","MRI-ESM2-0","ssp245","r1i1p1f1",1904,"global_tas",0.105983734450888,"3.2","very likely"
"23810","MRI-ESM2-0","ssp245","r1i1p1f1",1904,"sst",0.0404900051705882,"3.2","very likely"
"23811","MRI-ESM2-0","ssp245","r1i1p1f1",1904,"land_tas",0.170448235294089,"3.2","very likely"
"23812","MRI-ESM2-0","ssp245","r1i1p1f1",1905,"global_tas",0.191876373849595,"3.2","very likely"
"23813","MRI-ESM2-0","ssp245","r1i1p1f1",1905,"sst",0.108152795170588,"3.2","very likely"
"23814","MRI-ESM2-0","ssp245","r1i1p1f1",1905,"land_tas",0.330388235294095,"3.2","very likely"
"23815","MRI-ESM2-0","ssp245","r1i1p1f1",1906,"global_tas",0.055747332149167,"3.2","very likely"
"23816","MRI-ESM2-0","ssp245","r1i1p1f1",1906,"sst",0.0323313451705882,"3.2","very likely"
"23817","MRI-ESM2-0","ssp245","r1i1p1f1",1906,"land_tas",0.0585682352941035,"3.2","very likely"
"23818","MRI-ESM2-0","ssp245","r1i1p1f1",1907,"global_tas",-0.0921568800723662,"3.2","very likely"
"23819","MRI-ESM2-0","ssp245","r1i1p1f1",1907,"sst",-0.0352584048294118,"3.2","very likely"
"23820","MRI-ESM2-0","ssp245","r1i1p1f1",1907,"land_tas",-0.153501764705879,"3.2","very likely"
"23821","MRI-ESM2-0","ssp245","r1i1p1f1",1908,"global_tas",0.129798872612469,"3.2","very likely"
"23822","MRI-ESM2-0","ssp245","r1i1p1f1",1908,"sst",0.102476095170588,"3.2","very likely"
"23823","MRI-ESM2-0","ssp245","r1i1p1f1",1908,"land_tas",0.137608235294067,"3.2","very likely"
"23824","MRI-ESM2-0","ssp245","r1i1p1f1",1909,"global_tas",0.186856273866397,"3.2","very likely"
"23825","MRI-ESM2-0","ssp245","r1i1p1f1",1909,"sst",0.177655795170588,"3.2","very likely"
"23826","MRI-ESM2-0","ssp245","r1i1p1f1",1909,"land_tas",0.184418235294117,"3.2","very likely"
"23827","MRI-ESM2-0","ssp245","r1i1p1f1",1910,"global_tas",0.205559260385428,"3.2","very likely"
"23828","MRI-ESM2-0","ssp245","r1i1p1f1",1910,"sst",0.117318795170588,"3.2","very likely"
"23829","MRI-ESM2-0","ssp245","r1i1p1f1",1910,"land_tas",0.236178235294119,"3.2","very likely"
"23830","MRI-ESM2-0","ssp245","r1i1p1f1",1911,"global_tas",0.066469198637833,"3.2","very likely"
"23831","MRI-ESM2-0","ssp245","r1i1p1f1",1911,"sst",0.0347646751705882,"3.2","very likely"
"23832","MRI-ESM2-0","ssp245","r1i1p1f1",1911,"land_tas",0.0252482352941001,"3.2","very likely"
"23833","MRI-ESM2-0","ssp245","r1i1p1f1",1912,"global_tas",0.0185465549503192,"3.2","very likely"
"23834","MRI-ESM2-0","ssp245","r1i1p1f1",1912,"sst",0.0601831751705882,"3.2","very likely"
"23835","MRI-ESM2-0","ssp245","r1i1p1f1",1912,"land_tas",-0.0672917647058853,"3.2","very likely"
"23836","MRI-ESM2-0","ssp245","r1i1p1f1",1913,"global_tas",0.0138235553239383,"3.2","very likely"
"23837","MRI-ESM2-0","ssp245","r1i1p1f1",1913,"sst",0.0286452551705882,"3.2","very likely"
"23838","MRI-ESM2-0","ssp245","r1i1p1f1",1913,"land_tas",-0.0746717647058972,"3.2","very likely"
"23839","MRI-ESM2-0","ssp245","r1i1p1f1",1914,"global_tas",0.0175224603887045,"3.2","very likely"
"23840","MRI-ESM2-0","ssp245","r1i1p1f1",1914,"sst",0.0137406751705882,"3.2","very likely"
"23841","MRI-ESM2-0","ssp245","r1i1p1f1",1914,"land_tas",0.0537482352941083,"3.2","very likely"
"23842","MRI-ESM2-0","ssp245","r1i1p1f1",1915,"global_tas",0.0565330987002994,"3.2","very likely"
"23843","MRI-ESM2-0","ssp245","r1i1p1f1",1915,"sst",-0.0282772448294118,"3.2","very likely"
"23844","MRI-ESM2-0","ssp245","r1i1p1f1",1915,"land_tas",0.0986682352940988,"3.2","very likely"
"23845","MRI-ESM2-0","ssp245","r1i1p1f1",1916,"global_tas",-0.0691388282702974,"3.2","very likely"
"23846","MRI-ESM2-0","ssp245","r1i1p1f1",1916,"sst",-0.0468628248294118,"3.2","very likely"
"23847","MRI-ESM2-0","ssp245","r1i1p1f1",1916,"land_tas",-0.0437917647059294,"3.2","very likely"
"23848","MRI-ESM2-0","ssp245","r1i1p1f1",1917,"global_tas",-0.0416696987355181,"3.2","very likely"
"23849","MRI-ESM2-0","ssp245","r1i1p1f1",1917,"sst",-0.0442162448294118,"3.2","very likely"
"23850","MRI-ESM2-0","ssp245","r1i1p1f1",1917,"land_tas",-0.0801117647059186,"3.2","very likely"
"23851","MRI-ESM2-0","ssp245","r1i1p1f1",1918,"global_tas",0.00158533103649461,"3.2","very likely"
"23852","MRI-ESM2-0","ssp245","r1i1p1f1",1918,"sst",-0.00345165782941177,"3.2","very likely"
"23853","MRI-ESM2-0","ssp245","r1i1p1f1",1918,"land_tas",0.0102482352941138,"3.2","very likely"
"23854","MRI-ESM2-0","ssp245","r1i1p1f1",1919,"global_tas",-0.0558433594620169,"3.2","very likely"
"23855","MRI-ESM2-0","ssp245","r1i1p1f1",1919,"sst",0.0131789251705882,"3.2","very likely"
"23856","MRI-ESM2-0","ssp245","r1i1p1f1",1919,"land_tas",-0.0898517647058839,"3.2","very likely"
"23857","MRI-ESM2-0","ssp245","r1i1p1f1",1920,"global_tas",-0.0418884770607519,"3.2","very likely"
"23858","MRI-ESM2-0","ssp245","r1i1p1f1",1920,"sst",0.00552942517058823,"3.2","very likely"
"23859","MRI-ESM2-0","ssp245","r1i1p1f1",1920,"land_tas",-0.0916117647059309,"3.2","very likely"
"23860","MRI-ESM2-0","ssp245","r1i1p1f1",1921,"global_tas",0.0915961974744732,"3.2","very likely"
"23861","MRI-ESM2-0","ssp245","r1i1p1f1",1921,"sst",0.0316510951705882,"3.2","very likely"
"23862","MRI-ESM2-0","ssp245","r1i1p1f1",1921,"land_tas",0.0390482352941035,"3.2","very likely"
"23863","MRI-ESM2-0","ssp245","r1i1p1f1",1922,"global_tas",0.182522239978596,"3.2","very likely"
"23864","MRI-ESM2-0","ssp245","r1i1p1f1",1922,"sst",0.0964588451705882,"3.2","very likely"
"23865","MRI-ESM2-0","ssp245","r1i1p1f1",1922,"land_tas",0.267118235294106,"3.2","very likely"
"23866","MRI-ESM2-0","ssp245","r1i1p1f1",1923,"global_tas",0.221608643956415,"3.2","very likely"
"23867","MRI-ESM2-0","ssp245","r1i1p1f1",1923,"sst",0.106531495170588,"3.2","very likely"
"23868","MRI-ESM2-0","ssp245","r1i1p1f1",1923,"land_tas",0.3491182352941,"3.2","very likely"
"23869","MRI-ESM2-0","ssp245","r1i1p1f1",1924,"global_tas",-0.00509854316914016,"3.2","very likely"
"23870","MRI-ESM2-0","ssp245","r1i1p1f1",1924,"sst",-0.0108597448294118,"3.2","very likely"
"23871","MRI-ESM2-0","ssp245","r1i1p1f1",1924,"land_tas",0.00442823529408543,"3.2","very likely"
"23872","MRI-ESM2-0","ssp245","r1i1p1f1",1925,"global_tas",-0.0835913528002266,"3.2","very likely"
"23873","MRI-ESM2-0","ssp245","r1i1p1f1",1925,"sst",-0.100243904829412,"3.2","very likely"
"23874","MRI-ESM2-0","ssp245","r1i1p1f1",1925,"land_tas",-0.0453217647059319,"3.2","very likely"
"23875","MRI-ESM2-0","ssp245","r1i1p1f1",1926,"global_tas",0.00125598107808855,"3.2","very likely"
"23876","MRI-ESM2-0","ssp245","r1i1p1f1",1926,"sst",0.0194322551705882,"3.2","very likely"
"23877","MRI-ESM2-0","ssp245","r1i1p1f1",1926,"land_tas",-0.00625176470589395,"3.2","very likely"
"23878","MRI-ESM2-0","ssp245","r1i1p1f1",1927,"global_tas",0.139336561042001,"3.2","very likely"
"23879","MRI-ESM2-0","ssp245","r1i1p1f1",1927,"sst",0.0859483451705882,"3.2","very likely"
"23880","MRI-ESM2-0","ssp245","r1i1p1f1",1927,"land_tas",0.0653482352940955,"3.2","very likely"
"23881","MRI-ESM2-0","ssp245","r1i1p1f1",1928,"global_tas",0.113309468942248,"3.2","very likely"
"23882","MRI-ESM2-0","ssp245","r1i1p1f1",1928,"sst",0.0312008451705882,"3.2","very likely"
"23883","MRI-ESM2-0","ssp245","r1i1p1f1",1928,"land_tas",0.0993482352940873,"3.2","very likely"
"23884","MRI-ESM2-0","ssp245","r1i1p1f1",1929,"global_tas",0.166413632134379,"3.2","very likely"
"23885","MRI-ESM2-0","ssp245","r1i1p1f1",1929,"sst",0.0682295051705882,"3.2","very likely"
"23886","MRI-ESM2-0","ssp245","r1i1p1f1",1929,"land_tas",0.282018235294117,"3.2","very likely"
"23887","MRI-ESM2-0","ssp245","r1i1p1f1",1930,"global_tas",0.103860735852209,"3.2","very likely"
"23888","MRI-ESM2-0","ssp245","r1i1p1f1",1930,"sst",0.0679475051705882,"3.2","very likely"
"23889","MRI-ESM2-0","ssp245","r1i1p1f1",1930,"land_tas",0.123018235294069,"3.2","very likely"
"23890","MRI-ESM2-0","ssp245","r1i1p1f1",1931,"global_tas",-0.0554297701560245,"3.2","very likely"
"23891","MRI-ESM2-0","ssp245","r1i1p1f1",1931,"sst",-0.0138392448294118,"3.2","very likely"
"23892","MRI-ESM2-0","ssp245","r1i1p1f1",1931,"land_tas",-0.155651764705908,"3.2","very likely"
"23893","MRI-ESM2-0","ssp245","r1i1p1f1",1932,"global_tas",0.0772011334206582,"3.2","very likely"
"23894","MRI-ESM2-0","ssp245","r1i1p1f1",1932,"sst",-0.0244122448294118,"3.2","very likely"
"23895","MRI-ESM2-0","ssp245","r1i1p1f1",1932,"land_tas",0.154508235294088,"3.2","very likely"
"23896","MRI-ESM2-0","ssp245","r1i1p1f1",1933,"global_tas",0.106839434156541,"3.2","very likely"
"23897","MRI-ESM2-0","ssp245","r1i1p1f1",1933,"sst",0.0330678451705882,"3.2","very likely"
"23898","MRI-ESM2-0","ssp245","r1i1p1f1",1933,"land_tas",0.0631482352940793,"3.2","very likely"
"23899","MRI-ESM2-0","ssp245","r1i1p1f1",1934,"global_tas",0.0884021162744375,"3.2","very likely"
"23900","MRI-ESM2-0","ssp245","r1i1p1f1",1934,"sst",0.0352603451705882,"3.2","very likely"
"23901","MRI-ESM2-0","ssp245","r1i1p1f1",1934,"land_tas",-0.0115917647058836,"3.2","very likely"
"23902","MRI-ESM2-0","ssp245","r1i1p1f1",1935,"global_tas",0.200138202170592,"3.2","very likely"
"23903","MRI-ESM2-0","ssp245","r1i1p1f1",1935,"sst",0.132366395170588,"3.2","very likely"
"23904","MRI-ESM2-0","ssp245","r1i1p1f1",1935,"land_tas",0.234008235294084,"3.2","very likely"
"23905","MRI-ESM2-0","ssp245","r1i1p1f1",1936,"global_tas",0.315676558242387,"3.2","very likely"
"23906","MRI-ESM2-0","ssp245","r1i1p1f1",1936,"sst",0.220728895170588,"3.2","very likely"
"23907","MRI-ESM2-0","ssp245","r1i1p1f1",1936,"land_tas",0.355948235294079,"3.2","very likely"
"23908","MRI-ESM2-0","ssp245","r1i1p1f1",1937,"global_tas",0.2428659487299,"3.2","very likely"
"23909","MRI-ESM2-0","ssp245","r1i1p1f1",1937,"sst",0.190926795170588,"3.2","very likely"
"23910","MRI-ESM2-0","ssp245","r1i1p1f1",1937,"land_tas",0.199248235294078,"3.2","very likely"
"23911","MRI-ESM2-0","ssp245","r1i1p1f1",1938,"global_tas",0.322353801000077,"3.2","very likely"
"23912","MRI-ESM2-0","ssp245","r1i1p1f1",1938,"sst",0.191116695170588,"3.2","very likely"
"23913","MRI-ESM2-0","ssp245","r1i1p1f1",1938,"land_tas",0.472378235294116,"3.2","very likely"
"23914","MRI-ESM2-0","ssp245","r1i1p1f1",1939,"global_tas",0.254693722815773,"3.2","very likely"
"23915","MRI-ESM2-0","ssp245","r1i1p1f1",1939,"sst",0.0992475051705882,"3.2","very likely"
"23916","MRI-ESM2-0","ssp245","r1i1p1f1",1939,"land_tas",0.292268235294102,"3.2","very likely"
"23917","MRI-ESM2-0","ssp245","r1i1p1f1",1940,"global_tas",0.181249043570233,"3.2","very likely"
"23918","MRI-ESM2-0","ssp245","r1i1p1f1",1940,"sst",0.106423795170588,"3.2","very likely"
"23919","MRI-ESM2-0","ssp245","r1i1p1f1",1940,"land_tas",0.229448235294115,"3.2","very likely"
"23920","MRI-ESM2-0","ssp245","r1i1p1f1",1941,"global_tas",0.217838998890215,"3.2","very likely"
"23921","MRI-ESM2-0","ssp245","r1i1p1f1",1941,"sst",0.0908910051705882,"3.2","very likely"
"23922","MRI-ESM2-0","ssp245","r1i1p1f1",1941,"land_tas",0.343078235294115,"3.2","very likely"
"23923","MRI-ESM2-0","ssp245","r1i1p1f1",1942,"global_tas",0.113596307864213,"3.2","very likely"
"23924","MRI-ESM2-0","ssp245","r1i1p1f1",1942,"sst",0.0527120051705882,"3.2","very likely"
"23925","MRI-ESM2-0","ssp245","r1i1p1f1",1942,"land_tas",0.0779082352941032,"3.2","very likely"
"23926","MRI-ESM2-0","ssp245","r1i1p1f1",1943,"global_tas",0.131994386932661,"3.2","very likely"
"23927","MRI-ESM2-0","ssp245","r1i1p1f1",1943,"sst",0.0863389251705882,"3.2","very likely"
"23928","MRI-ESM2-0","ssp245","r1i1p1f1",1943,"land_tas",0.0737482352940901,"3.2","very likely"
"23929","MRI-ESM2-0","ssp245","r1i1p1f1",1944,"global_tas",0.271568405536868,"3.2","very likely"
"23930","MRI-ESM2-0","ssp245","r1i1p1f1",1944,"sst",0.192938295170588,"3.2","very likely"
"23931","MRI-ESM2-0","ssp245","r1i1p1f1",1944,"land_tas",0.371848235294067,"3.2","very likely"
"23932","MRI-ESM2-0","ssp245","r1i1p1f1",1945,"global_tas",0.196279852846146,"3.2","very likely"
"23933","MRI-ESM2-0","ssp245","r1i1p1f1",1945,"sst",0.167471795170588,"3.2","very likely"
"23934","MRI-ESM2-0","ssp245","r1i1p1f1",1945,"land_tas",0.2752482352941,"3.2","very likely"
"23935","MRI-ESM2-0","ssp245","r1i1p1f1",1946,"global_tas",0.346821302078467,"3.2","very likely"
"23936","MRI-ESM2-0","ssp245","r1i1p1f1",1946,"sst",0.232471695170588,"3.2","very likely"
"23937","MRI-ESM2-0","ssp245","r1i1p1f1",1946,"land_tas",0.345548235294075,"3.2","very likely"
"23938","MRI-ESM2-0","ssp245","r1i1p1f1",1947,"global_tas",0.339013724397887,"3.2","very likely"
"23939","MRI-ESM2-0","ssp245","r1i1p1f1",1947,"sst",0.235278795170588,"3.2","very likely"
"23940","MRI-ESM2-0","ssp245","r1i1p1f1",1947,"land_tas",0.348088235294085,"3.2","very likely"
"23941","MRI-ESM2-0","ssp245","r1i1p1f1",1948,"global_tas",0.418928193112606,"3.2","very likely"
"23942","MRI-ESM2-0","ssp245","r1i1p1f1",1948,"sst",0.239037495170588,"3.2","very likely"
"23943","MRI-ESM2-0","ssp245","r1i1p1f1",1948,"land_tas",0.565398235294083,"3.2","very likely"
"23944","MRI-ESM2-0","ssp245","r1i1p1f1",1949,"global_tas",0.398334697248174,"3.2","very likely"
"23945","MRI-ESM2-0","ssp245","r1i1p1f1",1949,"sst",0.236455595170588,"3.2","very likely"
"23946","MRI-ESM2-0","ssp245","r1i1p1f1",1949,"land_tas",0.389798235294109,"3.2","very likely"
"23947","MRI-ESM2-0","ssp245","r1i1p1f1",1950,"global_tas",0.385137412850895,"3.2","very likely"
"23948","MRI-ESM2-0","ssp245","r1i1p1f1",1950,"sst",0.259596195170588,"3.2","very likely"
"23949","MRI-ESM2-0","ssp245","r1i1p1f1",1950,"land_tas",0.385808235294121,"3.2","very likely"
"23950","MRI-ESM2-0","ssp245","r1i1p1f1",1951,"global_tas",0.309384060977209,"3.2","very likely"
"23951","MRI-ESM2-0","ssp245","r1i1p1f1",1951,"sst",0.203542095170588,"3.2","very likely"
"23952","MRI-ESM2-0","ssp245","r1i1p1f1",1951,"land_tas",0.420988235294089,"3.2","very likely"
"23953","MRI-ESM2-0","ssp245","r1i1p1f1",1952,"global_tas",0.177693968900144,"3.2","very likely"
"23954","MRI-ESM2-0","ssp245","r1i1p1f1",1952,"sst",0.119971795170588,"3.2","very likely"
"23955","MRI-ESM2-0","ssp245","r1i1p1f1",1952,"land_tas",0.350068235294088,"3.2","very likely"
"23956","MRI-ESM2-0","ssp245","r1i1p1f1",1953,"global_tas",0.0800919535530511,"3.2","very likely"
"23957","MRI-ESM2-0","ssp245","r1i1p1f1",1953,"sst",0.00512759217058823,"3.2","very likely"
"23958","MRI-ESM2-0","ssp245","r1i1p1f1",1953,"land_tas",0.0792282352940674,"3.2","very likely"
"23959","MRI-ESM2-0","ssp245","r1i1p1f1",1954,"global_tas",0.196359443546498,"3.2","very likely"
"23960","MRI-ESM2-0","ssp245","r1i1p1f1",1954,"sst",0.134225395170588,"3.2","very likely"
"23961","MRI-ESM2-0","ssp245","r1i1p1f1",1954,"land_tas",0.175268235294084,"3.2","very likely"
"23962","MRI-ESM2-0","ssp245","r1i1p1f1",1955,"global_tas",0.349479704838473,"3.2","very likely"
"23963","MRI-ESM2-0","ssp245","r1i1p1f1",1955,"sst",0.233747995170588,"3.2","very likely"
"23964","MRI-ESM2-0","ssp245","r1i1p1f1",1955,"land_tas",0.437718235294085,"3.2","very likely"
"23965","MRI-ESM2-0","ssp245","r1i1p1f1",1956,"global_tas",0.164491337614891,"3.2","very likely"
"23966","MRI-ESM2-0","ssp245","r1i1p1f1",1956,"sst",0.0879634251705882,"3.2","very likely"
"23967","MRI-ESM2-0","ssp245","r1i1p1f1",1956,"land_tas",0.182648235294096,"3.2","very likely"
"23968","MRI-ESM2-0","ssp245","r1i1p1f1",1957,"global_tas",0.247714677265094,"3.2","very likely"
"23969","MRI-ESM2-0","ssp245","r1i1p1f1",1957,"sst",0.154280895170588,"3.2","very likely"
"23970","MRI-ESM2-0","ssp245","r1i1p1f1",1957,"land_tas",0.318578235294069,"3.2","very likely"
"23971","MRI-ESM2-0","ssp245","r1i1p1f1",1958,"global_tas",0.334644855927706,"3.2","very likely"
"23972","MRI-ESM2-0","ssp245","r1i1p1f1",1958,"sst",0.221924395170588,"3.2","very likely"
"23973","MRI-ESM2-0","ssp245","r1i1p1f1",1958,"land_tas",0.461148235294104,"3.2","very likely"
"23974","MRI-ESM2-0","ssp245","r1i1p1f1",1959,"global_tas",0.266628993463939,"3.2","very likely"
"23975","MRI-ESM2-0","ssp245","r1i1p1f1",1959,"sst",0.165038195170588,"3.2","very likely"
"23976","MRI-ESM2-0","ssp245","r1i1p1f1",1959,"land_tas",0.274448235294074,"3.2","very likely"
"23977","MRI-ESM2-0","ssp245","r1i1p1f1",1960,"global_tas",0.265670982942993,"3.2","very likely"
"23978","MRI-ESM2-0","ssp245","r1i1p1f1",1960,"sst",0.159175795170588,"3.2","very likely"
"23979","MRI-ESM2-0","ssp245","r1i1p1f1",1960,"land_tas",0.244878235294095,"3.2","very likely"
"23980","MRI-ESM2-0","ssp245","r1i1p1f1",1961,"global_tas",0.131865463393524,"3.2","very likely"
"23981","MRI-ESM2-0","ssp245","r1i1p1f1",1961,"sst",0.0963444251705882,"3.2","very likely"
"23982","MRI-ESM2-0","ssp245","r1i1p1f1",1961,"land_tas",0.109768235294098,"3.2","very likely"
"23983","MRI-ESM2-0","ssp245","r1i1p1f1",1962,"global_tas",0.178965606222619,"3.2","very likely"
"23984","MRI-ESM2-0","ssp245","r1i1p1f1",1962,"sst",0.149171095170588,"3.2","very likely"
"23985","MRI-ESM2-0","ssp245","r1i1p1f1",1962,"land_tas",0.0624082352940718,"3.2","very likely"
"23986","MRI-ESM2-0","ssp245","r1i1p1f1",1963,"global_tas",0.099528182513609,"3.2","very likely"
"23987","MRI-ESM2-0","ssp245","r1i1p1f1",1963,"sst",0.122289895170588,"3.2","very likely"
"23988","MRI-ESM2-0","ssp245","r1i1p1f1",1963,"land_tas",-0.0447117647058803,"3.2","very likely"
"23989","MRI-ESM2-0","ssp245","r1i1p1f1",1964,"global_tas",0.115505626679465,"3.2","very likely"
"23990","MRI-ESM2-0","ssp245","r1i1p1f1",1964,"sst",0.0637573451705882,"3.2","very likely"
"23991","MRI-ESM2-0","ssp245","r1i1p1f1",1964,"land_tas",0.0724782352941133,"3.2","very likely"
"23992","MRI-ESM2-0","ssp245","r1i1p1f1",1965,"global_tas",0.061788539228246,"3.2","very likely"
"23993","MRI-ESM2-0","ssp245","r1i1p1f1",1965,"sst",0.0512181751705882,"3.2","very likely"
"23994","MRI-ESM2-0","ssp245","r1i1p1f1",1965,"land_tas",0.0671682352941048,"3.2","very likely"
"23995","MRI-ESM2-0","ssp245","r1i1p1f1",1966,"global_tas",0.0996671259023287,"3.2","very likely"
"23996","MRI-ESM2-0","ssp245","r1i1p1f1",1966,"sst",0.0551737551705882,"3.2","very likely"
"23997","MRI-ESM2-0","ssp245","r1i1p1f1",1966,"land_tas",0.0677482352941183,"3.2","very likely"
"23998","MRI-ESM2-0","ssp245","r1i1p1f1",1967,"global_tas",0.129076998493929,"3.2","very likely"
"23999","MRI-ESM2-0","ssp245","r1i1p1f1",1967,"sst",0.0534181751705882,"3.2","very likely"
"24000","MRI-ESM2-0","ssp245","r1i1p1f1",1967,"land_tas",0.137668235294086,"3.2","very likely"
"24001","MRI-ESM2-0","ssp245","r1i1p1f1",1968,"global_tas",0.0917802768926776,"3.2","very likely"
"24002","MRI-ESM2-0","ssp245","r1i1p1f1",1968,"sst",0.0663575951705882,"3.2","very likely"
"24003","MRI-ESM2-0","ssp245","r1i1p1f1",1968,"land_tas",0.00454823529406667,"3.2","very likely"
"24004","MRI-ESM2-0","ssp245","r1i1p1f1",1969,"global_tas",0.0305137080778195,"3.2","very likely"
"24005","MRI-ESM2-0","ssp245","r1i1p1f1",1969,"sst",-0.00211965782941177,"3.2","very likely"
"24006","MRI-ESM2-0","ssp245","r1i1p1f1",1969,"land_tas",0.0197482352941165,"3.2","very likely"
"24007","MRI-ESM2-0","ssp245","r1i1p1f1",1970,"global_tas",0.117025894786821,"3.2","very likely"
"24008","MRI-ESM2-0","ssp245","r1i1p1f1",1970,"sst",0.0726960051705882,"3.2","very likely"
"24009","MRI-ESM2-0","ssp245","r1i1p1f1",1970,"land_tas",0.176248235294111,"3.2","very likely"
"24010","MRI-ESM2-0","ssp245","r1i1p1f1",1971,"global_tas",0.169610235918981,"3.2","very likely"
"24011","MRI-ESM2-0","ssp245","r1i1p1f1",1971,"sst",0.138219695170588,"3.2","very likely"
"24012","MRI-ESM2-0","ssp245","r1i1p1f1",1971,"land_tas",0.151548235294115,"3.2","very likely"
"24013","MRI-ESM2-0","ssp245","r1i1p1f1",1972,"global_tas",0.0901372464095971,"3.2","very likely"
"24014","MRI-ESM2-0","ssp245","r1i1p1f1",1972,"sst",0.101830255170588,"3.2","very likely"
"24015","MRI-ESM2-0","ssp245","r1i1p1f1",1972,"land_tas",0.0554482352940795,"3.2","very likely"
"24016","MRI-ESM2-0","ssp245","r1i1p1f1",1973,"global_tas",0.0881495619196926,"3.2","very likely"
"24017","MRI-ESM2-0","ssp245","r1i1p1f1",1973,"sst",0.109921495170588,"3.2","very likely"
"24018","MRI-ESM2-0","ssp245","r1i1p1f1",1973,"land_tas",-0.0401317647059045,"3.2","very likely"
"24019","MRI-ESM2-0","ssp245","r1i1p1f1",1974,"global_tas",0.292258462666666,"3.2","very likely"
"24020","MRI-ESM2-0","ssp245","r1i1p1f1",1974,"sst",0.210300095170588,"3.2","very likely"
"24021","MRI-ESM2-0","ssp245","r1i1p1f1",1974,"land_tas",0.248928235294102,"3.2","very likely"
"24022","MRI-ESM2-0","ssp245","r1i1p1f1",1975,"global_tas",0.237383491132391,"3.2","very likely"
"24023","MRI-ESM2-0","ssp245","r1i1p1f1",1975,"sst",0.148580295170588,"3.2","very likely"
"24024","MRI-ESM2-0","ssp245","r1i1p1f1",1975,"land_tas",0.28637823529408,"3.2","very likely"
"24025","MRI-ESM2-0","ssp245","r1i1p1f1",1976,"global_tas",-0.0122531439773184,"3.2","very likely"
"24026","MRI-ESM2-0","ssp245","r1i1p1f1",1976,"sst",-0.0219061548294118,"3.2","very likely"
"24027","MRI-ESM2-0","ssp245","r1i1p1f1",1976,"land_tas",0.0444682352941186,"3.2","very likely"
"24028","MRI-ESM2-0","ssp245","r1i1p1f1",1977,"global_tas",0.072092604819602,"3.2","very likely"
"24029","MRI-ESM2-0","ssp245","r1i1p1f1",1977,"sst",0.0354528451705882,"3.2","very likely"
"24030","MRI-ESM2-0","ssp245","r1i1p1f1",1977,"land_tas",0.00027823529410397,"3.2","very likely"
"24031","MRI-ESM2-0","ssp245","r1i1p1f1",1978,"global_tas",0.229018326450728,"3.2","very likely"
"24032","MRI-ESM2-0","ssp245","r1i1p1f1",1978,"sst",0.173938595170588,"3.2","very likely"
"24033","MRI-ESM2-0","ssp245","r1i1p1f1",1978,"land_tas",0.259678235294075,"3.2","very likely"
"24034","MRI-ESM2-0","ssp245","r1i1p1f1",1979,"global_tas",0.189917062678887,"3.2","very likely"
"24035","MRI-ESM2-0","ssp245","r1i1p1f1",1979,"sst",0.176817495170588,"3.2","very likely"
"24036","MRI-ESM2-0","ssp245","r1i1p1f1",1979,"land_tas",0.158178235294088,"3.2","very likely"
"24037","MRI-ESM2-0","ssp245","r1i1p1f1",1980,"global_tas",0.184623049802042,"3.2","very likely"
"24038","MRI-ESM2-0","ssp245","r1i1p1f1",1980,"sst",0.139045095170588,"3.2","very likely"
"24039","MRI-ESM2-0","ssp245","r1i1p1f1",1980,"land_tas",0.210448235294109,"3.2","very likely"
