"Units","scenario","region","GHG","year","value"
"Tg","T_03_CAT_cont","Global","CH4_AGR",2055,208.387841400416
"Tg","T_03_CAT_cont","Global","CH4_AGR",2060,216.489058720384
"Tg","T_03_CAT_cont","Global","CH4_AGR",2065,224.06864260221
"Tg","T_03_CAT_cont","Global","CH4_AGR",2070,230.92718300126
"Tg","T_03_CAT_cont","Global","CH4_AGR",2075,237.19074358724
"Tg","T_03_CAT_cont","Global","CH4_AGR",2080,242.960443177872
"Tg","T_03_CAT_cont","Global","CH4_AGR",2085,247.296933165396
"Tg","T_03_CAT_cont","Global","CH4_AGR",2090,250.732519913874
"Tg","T_03_CAT_cont","Global","CH4_AGR",2095,253.603003560489
"Tg","T_03_CAT_cont","Global","CH4_AGR",2100,255.561742422623
"Tg","T_03_CAT_cont","Global","CH4_AWB",1990,0.946430051534659
"Tg","T_03_CAT_cont","Global","CH4_AWB",2005,4.3231617448371
"Tg","T_03_CAT_cont","Global","CH4_AWB",2010,5.0401259774758
"Tg","T_03_CAT_cont","Global","CH4_AWB",2015,5.71501020474712
"Tg","T_03_CAT_cont","Global","CH4_AWB",2020,6.26400165605973
"Tg","T_03_CAT_cont","Global","CH4_AWB",2025,6.60275031118483
"Tg","T_03_CAT_cont","Global","CH4_AWB",2030,6.61569997903548
"Tg","T_03_CAT_cont","Global","CH4_AWB",2035,6.65508054181724
"Tg","T_03_CAT_cont","Global","CH4_AWB",2040,6.621693387
"Tg","T_03_CAT_cont","Global","CH4_AWB",2045,6.49547451935802
"Tg","T_03_CAT_cont","Global","CH4_AWB",2050,6.34066203351674
"Tg","T_03_CAT_cont","Global","CH4_AWB",2055,6.09164466409551
"Tg","T_03_CAT_cont","Global","CH4_AWB",2060,5.75086622070412
"Tg","T_03_CAT_cont","Global","CH4_AWB",2065,5.38062936318724
"Tg","T_03_CAT_cont","Global","CH4_AWB",2070,5.07709810841391
"Tg","T_03_CAT_cont","Global","CH4_AWB",2075,5.08386615363981
"Tg","T_03_CAT_cont","Global","CH4_AWB",2080,5.12587387715302
"Tg","T_03_CAT_cont","Global","CH4_AWB",2085,5.22844936814088
"Tg","T_03_CAT_cont","Global","CH4_AWB",2090,5.30911083059554
"Tg","T_03_CAT_cont","Global","CH4_AWB",2095,5.37820236257797
"Tg","T_03_CAT_cont","Global","CH4_AWB",2100,5.41804877431382
"Tg","T_03_CAT_cont","Global","CO",1990,847.58526733038
"Tg","T_03_CAT_cont","Global","CO",2005,809.615300101062
"Tg","T_03_CAT_cont","Global","CO",2010,830.007127275016
"Tg","T_03_CAT_cont","Global","CO",2015,825.737651680212
"Tg","T_03_CAT_cont","Global","CO",2020,733.72067462183
"Tg","T_03_CAT_cont","Global","CO",2025,679.015889395595
"Tg","T_03_CAT_cont","Global","CO",2030,634.44857236224
"Tg","T_03_CAT_cont","Global","CO",2035,583.207560176075
"Tg","T_03_CAT_cont","Global","CO",2040,553.233868583868
"Tg","T_03_CAT_cont","Global","CO",2045,531.470854223653
"Tg","T_03_CAT_cont","Global","CO",2050,509.797970034225
"Tg","T_03_CAT_cont","Global","CO",2055,496.078985771866
"Tg","T_03_CAT_cont","Global","CO",2060,483.555763612375
"Tg","T_03_CAT_cont","Global","CO",2065,474.30887176943
"Tg","T_03_CAT_cont","Global","CO",2070,466.620138732476
"Tg","T_03_CAT_cont","Global","CO",2075,462.5302798
"Tg","T_03_CAT_cont","Global","CO",2080,461.132981481542
"Tg","T_03_CAT_cont","Global","CO",2085,459.092354404195
"Tg","T_03_CAT_cont","Global","CO",2090,457.843198566678
"Tg","T_03_CAT_cont","Global","CO",2095,457.82490734051
"Tg","T_03_CAT_cont","Global","CO",2100,458.573987178824
"MTC","T_03_CAT_cont","Global","CO2",1990,6044.64493679385
"MTC","T_03_CAT_cont","Global","CO2",2005,8040.35059584304
"MTC","T_03_CAT_cont","Global","CO2",2010,9150.48771854685
"MTC","T_03_CAT_cont","Global","CO2",2015,9717.039358
"MTC","T_03_CAT_cont","Global","CO2",2020,9346.412817
"MTC","T_03_CAT_cont","Global","CO2",2025,9803.92994862086
"MTC","T_03_CAT_cont","Global","CO2",2030,10169.7469113794
"MTC","T_03_CAT_cont","Global","CO2",2035,10031.7586312202
"MTC","T_03_CAT_cont","Global","CO2",2040,9778.32845286503
"MTC","T_03_CAT_cont","Global","CO2",2045,9453.776904
"MTC","T_03_CAT_cont","Global","CO2",2050,9049.79540425071
"MTC","T_03_CAT_cont","Global","CO2",2055,8629.816814
"MTC","T_03_CAT_cont","Global","CO2",2060,8236.28249483793
"MTC","T_03_CAT_cont","Global","CO2",2065,7865.11542235485
"MTC","T_03_CAT_cont","Global","CO2",2070,7506.694458
"MTC","T_03_CAT_cont","Global","CO2",2075,7154.65009072113
"MTC","T_03_CAT_cont","Global","CO2",2080,6816.31841679462
"MTC","T_03_CAT_cont","Global","CO2",2085,6487.90269700106
"MTC","T_03_CAT_cont","Global","CO2",2090,6172.78721312065
"MTC","T_03_CAT_cont","Global","CO2",2095,5869.81946235827
"MTC","T_03_CAT_cont","Global","CO2",2100,5576.1365429522
"Tg","T_03_CAT_cont","Global","CO_AWB",1990,28.3691629389544
"Tg","T_03_CAT_cont","Global","CO_AWB",2005,28.7428951916387
"Tg","T_03_CAT_cont","Global","CO_AWB",2010,33.5207750601674
"Tg","T_03_CAT_cont","Global","CO_AWB",2015,38.2008949399499
"Tg","T_03_CAT_cont","Global","CO_AWB",2020,38.5240038888267
"Tg","T_03_CAT_cont","Global","CO_AWB",2025,35.4476809203388
"Tg","T_03_CAT_cont","Global","CO_AWB",2030,33.2416342186328
"Tg","T_03_CAT_cont","Global","CO_AWB",2035,32.0970709700434
"Tg","T_03_CAT_cont","Global","CO_AWB",2040,31.4570903030522
"Tg","T_03_CAT_cont","Global","CO_AWB",2045,30.9243829126718
"Tg","T_03_CAT_cont","Global","CO_AWB",2050,30.3450107550992
"Tg","T_03_CAT_cont","Global","CO_AWB",2055,29.7652040634273
"Tg","T_03_CAT_cont","Global","CO_AWB",2060,28.8127784099368
"Tg","T_03_CAT_cont","Global","CO_AWB",2065,27.827910835855
"Tg","T_03_CAT_cont","Global","CO_AWB",2070,26.9922797195576
"Tg","T_03_CAT_cont","Global","CO_AWB",2075,27.0847298820473
"Tg","T_03_CAT_cont","Global","CO_AWB",2080,27.3273400763677
"Tg","T_03_CAT_cont","Global","CO_AWB",2085,27.7953019190377
"Tg","T_03_CAT_cont","Global","CO_AWB",2090,28.1386734853485
"Tg","T_03_CAT_cont","Global","CO_AWB",2095,28.3952860575186
"Tg","T_03_CAT_cont","Global","CO_AWB",2100,28.4842169546889
"Tg","T_03_CAT_cont","Global","H2",1990,6.440126363
"Tg","T_03_CAT_cont","Global","H2",2005,6.64146722618301
"Tg","T_03_CAT_cont","Global","H2",2010,7.32225293351446
"Tg","T_03_CAT_cont","Global","H2",2015,8.04000976028735
"Tg","T_03_CAT_cont","Global","H2",2020,6.63288107201222
"Tg","T_03_CAT_cont","Global","H2",2025,6.86235215593868
"Tg","T_03_CAT_cont","Global","H2",2030,6.98245970034057
"Tg","T_03_CAT_cont","Global","H2",2035,6.48824203908821
"Tg","T_03_CAT_cont","Global","H2",2040,6.51325192345712
"Tg","T_03_CAT_cont","Global","H2",2045,6.48446198077123
"Tg","T_03_CAT_cont","Global","H2",2050,6.315902225921
"Tg","T_03_CAT_cont","Global","H2",2055,6.27593596136129
"Tg","T_03_CAT_cont","Global","H2",2060,6.184719011
"Tg","T_03_CAT_cont","Global","H2",2065,6.11135143
"Tg","T_03_CAT_cont","Global","H2",2070,6.01802247619547
"Tg","T_03_CAT_cont","Global","H2",2075,5.99699818573211
"Tg","T_03_CAT_cont","Global","H2",2080,6.00021762683281
"Tg","T_03_CAT_cont","Global","H2",2085,5.94101136267337
"Tg","T_03_CAT_cont","Global","H2",2090,5.884612044513
"Tg","T_03_CAT_cont","Global","H2",2095,5.86287828496976
"Tg","T_03_CAT_cont","Global","H2",2100,5.83591139774875
"Tg","T_03_CAT_cont","Global","H2_AWB",1990,0.651734609840046
"Tg","T_03_CAT_cont","Global","H2_AWB",2005,0.663037488
"Tg","T_03_CAT_cont","Global","H2_AWB",2010,0.77392416982269
"Tg","T_03_CAT_cont","Global","H2_AWB",2015,0.883326392718753
"Tg","T_03_CAT_cont","Global","H2_AWB",2020,0.883937390908485
"Tg","T_03_CAT_cont","Global","H2_AWB",2025,0.801001601139866
"Tg","T_03_CAT_cont","Global","H2_AWB",2030,0.744684539347689
"Tg","T_03_CAT_cont","Global","H2_AWB",2035,0.714526739249812
"Tg","T_03_CAT_cont","Global","H2_AWB",2040,0.698443947697438
"Tg","T_03_CAT_cont","Global","H2_AWB",2045,0.686521706416542
"Tg","T_03_CAT_cont","Global","H2_AWB",2050,0.674353745875985
"Tg","T_03_CAT_cont","Global","H2_AWB",2055,0.662416355001545
"Tg","T_03_CAT_cont","Global","H2_AWB",2060,0.642920058093254
"Tg","T_03_CAT_cont","Global","H2_AWB",2065,0.623078532949235
"Tg","T_03_CAT_cont","Global","H2_AWB",2070,0.60634775816937
"Tg","T_03_CAT_cont","Global","H2_AWB",2075,0.609116756820765
"Tg","T_03_CAT_cont","Global","H2_AWB",2080,0.614944877802492
"Tg","T_03_CAT_cont","Global","H2_AWB",2085,0.625208738530271
"Tg","T_03_CAT_cont","Global","H2_AWB",2090,0.632649853589614
"Tg","T_03_CAT_cont","Global","H2_AWB",2095,0.63808584272269
"Tg","T_03_CAT_cont","Global","H2_AWB",2100,0.639885520756061
"Gg","T_03_CAT_cont","Global","HFC125",1990,0
"Gg","T_03_CAT_cont","Global","HFC125",2005,13.47367363
