"Units","scenario","region","GHG","year","value"
"Tg","T_06_NDC_cont","Global","CH4_AWB",2065,5.43590913251436
"Tg","T_06_NDC_cont","Global","CH4_AWB",2070,5.11073094964385
"Tg","T_06_NDC_cont","Global","CH4_AWB",2075,5.1021328936808
"Tg","T_06_NDC_cont","Global","CH4_AWB",2080,5.13671282653683
"Tg","T_06_NDC_cont","Global","CH4_AWB",2085,5.23270321785688
"Tg","T_06_NDC_cont","Global","CH4_AWB",2090,5.32293518036761
"Tg","T_06_NDC_cont","Global","CH4_AWB",2095,5.39324893813346
"Tg","T_06_NDC_cont","Global","CH4_AWB",2100,5.43991724334346
"Tg","T_06_NDC_cont","Global","CO",1990,847.58526733038
"Tg","T_06_NDC_cont","Global","CO",2005,809.615300101062
"Tg","T_06_NDC_cont","Global","CO",2010,830.007127275016
"Tg","T_06_NDC_cont","Global","CO",2015,825.737651680212
"Tg","T_06_NDC_cont","Global","CO",2020,733.720237579297
"Tg","T_06_NDC_cont","Global","CO",2025,670.050980174805
"Tg","T_06_NDC_cont","Global","CO",2030,619.406360659332
"Tg","T_06_NDC_cont","Global","CO",2035,583.483106459814
"Tg","T_06_NDC_cont","Global","CO",2040,538.2537462
"Tg","T_06_NDC_cont","Global","CO",2045,518.953799226663
"Tg","T_06_NDC_cont","Global","CO",2050,504.310728915574
"Tg","T_06_NDC_cont","Global","CO",2055,494.705198129359
"Tg","T_06_NDC_cont","Global","CO",2060,479.558784066953
"Tg","T_06_NDC_cont","Global","CO",2065,469.201949790381
"Tg","T_06_NDC_cont","Global","CO",2070,463.152575483515
"Tg","T_06_NDC_cont","Global","CO",2075,460.907737391182
"Tg","T_06_NDC_cont","Global","CO",2080,460.662100636377
"Tg","T_06_NDC_cont","Global","CO",2085,460.696508581071
"Tg","T_06_NDC_cont","Global","CO",2090,461.817021437385
"Tg","T_06_NDC_cont","Global","CO",2095,462.097093977903
"Tg","T_06_NDC_cont","Global","CO",2100,463.427964767428
"MTC","T_06_NDC_cont","Global","CO2",1990,6044.64493679385
"MTC","T_06_NDC_cont","Global","CO2",2005,8040.35059584304
"MTC","T_06_NDC_cont","Global","CO2",2010,9150.48771854685
"MTC","T_06_NDC_cont","Global","CO2",2015,9717.039358
"MTC","T_06_NDC_cont","Global","CO2",2020,9346.42052
"MTC","T_06_NDC_cont","Global","CO2",2025,9379.951798
"MTC","T_06_NDC_cont","Global","CO2",2030,9271.585087
"MTC","T_06_NDC_cont","Global","CO2",2035,7634.14866577952
"MTC","T_06_NDC_cont","Global","CO2",2040,6579.82819341689
"MTC","T_06_NDC_cont","Global","CO2",2045,5510.3125101673
"MTC","T_06_NDC_cont","Global","CO2",2050,4375.02454064346
"MTC","T_06_NDC_cont","Global","CO2",2055,3793.688946264
"MTC","T_06_NDC_cont","Global","CO2",2060,3224.02119547762
"MTC","T_06_NDC_cont","Global","CO2",2065,3276.27891472115
"MTC","T_06_NDC_cont","Global","CO2",2070,3308.77063626096
"MTC","T_06_NDC_cont","Global","CO2",2075,3311.37878414126
"MTC","T_06_NDC_cont","Global","CO2",2080,3285.88752287227
"MTC","T_06_NDC_cont","Global","CO2",2085,3236.41793234153
"MTC","T_06_NDC_cont","Global","CO2",2090,3165.40384371663
"MTC","T_06_NDC_cont","Global","CO2",2095,3076.04507656173
"MTC","T_06_NDC_cont","Global","CO2",2100,2968.11460869369
"Tg","T_06_NDC_cont","Global","CO_AWB",1990,28.3691629379543
"Tg","T_06_NDC_cont","Global","CO_AWB",2005,28.7428951916387
"Tg","T_06_NDC_cont","Global","CO_AWB",2010,33.5207750601674
"Tg","T_06_NDC_cont","Global","CO_AWB",2015,38.2008949399499
"Tg","T_06_NDC_cont","Global","CO_AWB",2020,38.5240125702709
"Tg","T_06_NDC_cont","Global","CO_AWB",2025,36.2564604336657
"Tg","T_06_NDC_cont","Global","CO_AWB",2030,34.2902192338732
"Tg","T_06_NDC_cont","Global","CO_AWB",2035,32.4756052571784
"Tg","T_06_NDC_cont","Global","CO_AWB",2040,31.7276766809152
"Tg","T_06_NDC_cont","Global","CO_AWB",2045,31.2253034191748
"Tg","T_06_NDC_cont","Global","CO_AWB",2050,30.8384772622959
"Tg","T_06_NDC_cont","Global","CO_AWB",2055,30.269842445506
"Tg","T_06_NDC_cont","Global","CO_AWB",2060,29.2806217188523
"Tg","T_06_NDC_cont","Global","CO_AWB",2065,28.2484326725648
"Tg","T_06_NDC_cont","Global","CO_AWB",2070,27.3210091688831
"Tg","T_06_NDC_cont","Global","CO_AWB",2075,27.2997516409536
"Tg","T_06_NDC_cont","Global","CO_AWB",2080,27.4378434877799
"Tg","T_06_NDC_cont","Global","CO_AWB",2085,27.8162640982701
"Tg","T_06_NDC_cont","Global","CO_AWB",2090,28.1356283455183
"Tg","T_06_NDC_cont","Global","CO_AWB",2095,28.3680552075569
"Tg","T_06_NDC_cont","Global","CO_AWB",2100,28.4440870151373
"Tg","T_06_NDC_cont","Global","H2",1990,6.440126363
"Tg","T_06_NDC_cont","Global","H2",2005,6.64146722618301
"Tg","T_06_NDC_cont","Global","H2",2010,7.32225293371446
"Tg","T_06_NDC_cont","Global","H2",2015,8.04000976028735
"Tg","T_06_NDC_cont","Global","H2",2020,6.63288370244822
"Tg","T_06_NDC_cont","Global","H2",2025,6.55685424882038
"Tg","T_06_NDC_cont","Global","H2",2030,6.52819108958622
"Tg","T_06_NDC_cont","Global","H2",2035,7.14306484147425
"Tg","T_06_NDC_cont","Global","H2",2040,6.58440369679143
"Tg","T_06_NDC_cont","Global","H2",2045,6.57773232261063
"Tg","T_06_NDC_cont","Global","H2",2050,6.610326548
"Tg","T_06_NDC_cont","Global","H2",2055,6.6232661853743
"Tg","T_06_NDC_cont","Global","H2",2060,6.33077749847015
"Tg","T_06_NDC_cont","Global","H2",2065,6.06989246300256
"Tg","T_06_NDC_cont","Global","H2",2070,5.9259698471254
"Tg","T_06_NDC_cont","Global","H2",2075,5.88766547355102
"Tg","T_06_NDC_cont","Global","H2",2080,5.871347483
"Tg","T_06_NDC_cont","Global","H2",2085,5.84896294120541
"Tg","T_06_NDC_cont","Global","H2",2090,5.84065973879038
"Tg","T_06_NDC_cont","Global","H2",2095,5.81629469945712
"Tg","T_06_NDC_cont","Global","H2",2100,5.80247339583737
"Tg","T_06_NDC_cont","Global","H2_AWB",1990,0.651734609840046
"Tg","T_06_NDC_cont","Global","H2_AWB",2005,0.663037488
"Tg","T_06_NDC_cont","Global","H2_AWB",2010,0.77392416982269
"Tg","T_06_NDC_cont","Global","H2_AWB",2015,0.883326392718753
"Tg","T_06_NDC_cont","Global","H2_AWB",2020,0.883937563566417
"Tg","T_06_NDC_cont","Global","H2_AWB",2025,0.819710464416021
"Tg","T_06_NDC_cont","Global","H2_AWB",2030,0.767936826
"Tg","T_06_NDC_cont","Global","H2_AWB",2035,0.724003849013118
"Tg","T_06_NDC_cont","Global","H2_AWB",2040,0.705717326640884
"Tg","T_06_NDC_cont","Global","H2_AWB",2045,0.69408516
"Tg","T_06_NDC_cont","Global","H2_AWB",2050,0.685748892354155
"Tg","T_06_NDC_cont","Global","H2_AWB",2055,0.674004413540267
"Tg","T_06_NDC_cont","Global","H2_AWB",2060,0.653720619301568
"Tg","T_06_NDC_cont","Global","H2_AWB",2065,0.632892871397714
"Tg","T_06_NDC_cont","Global","H2_AWB",2070,0.614125116402837
"Tg","T_06_NDC_cont","Global","H2_AWB",2075,0.614251219406216
"Tg","T_06_NDC_cont","Global","H2_AWB",2080,0.617583919963801
"Tg","T_06_NDC_cont","Global","H2_AWB",2085,0.62572715176868
"Tg","T_06_NDC_cont","Global","H2_AWB",2090,0.632479050420342
"Tg","T_06_NDC_cont","Global","H2_AWB",2095,0.637287689485061
"Tg","T_06_NDC_cont","Global","H2_AWB",2100,0.638675231171088
"Gg","T_06_NDC_cont","Global","HFC125",1990,0
"Gg","T_06_NDC_cont","Global","HFC125",2005,13.47367363
"Gg","T_06_NDC_cont","Global","HFC125",2010,25.7549015
"Gg","T_06_NDC_cont","Global","HFC125",2015,40.5098644
"Gg","T_06_NDC_cont","Global","HFC125",2020,67.0904965
"Gg","T_06_NDC_cont","Global","HFC125",2025,79.7353527
"Gg","T_06_NDC_cont","Global","HFC125",2030,101.7505684
"Gg","T_06_NDC_cont","Global","HFC125",2035,101.6090503
"Gg","T_06_NDC_cont","Global","HFC125",2040,100.7059815
"Gg","T_06_NDC_cont","Global","HFC125",2045,92.7439893
"Gg","T_06_NDC_cont","Global","HFC125",2050,89.3097319
"Gg","T_06_NDC_cont","Global","HFC125",2055,80.1553822
"Gg","T_06_NDC_cont","Global","HFC125",2060,76.268462
"Gg","T_06_NDC_cont","Global","HFC125",2065,75.9584983
"Gg","T_06_NDC_cont","Global","HFC125",2070,74.0392282
"Gg","T_06_NDC_cont","Global","HFC125",2075,72.7972873
"Gg","T_06_NDC_cont","Global","HFC125",2080,71.1421614
"Gg","T_06_NDC_cont","Global","HFC125",2085,69.1042597
"Gg","T_06_NDC_cont","Global","HFC125",2090,67.41834724
"Gg","T_06_NDC_cont","Global","HFC125",2095,65.260715
